timestamp,temp_C,humidity,eco2_ppm,tvoc
2026-03-19T07:37:50+00:00,23.0,71.2,430.0,37.0
2026-03-19T07:38:00+00:00,22.9,71.3,428.0,36.0
2026-03-19T07:38:10+00:00,22.9,71.4,430.0,37.0
2026-03-19T07:38:20+00:00,23.0,71.4,429.0,37.0
2026-03-19T07:38:30+00:00,23.0,71.3,419.0,32.0
2026-03-19T07:38:40+00:00,22.9,71.2,429.0,37.0
2026-03-19T07:38:50+00:00,23.0,71.3,418.0,32.0
2026-03-19T07:39:00+00:00,22.9,71.2,417.0,31.0
2026-03-19T07:39:10+00:00,22.9,71.3,438.0,41.0
2026-03-19T07:39:20+00:00,22.9,71.4,432.0,38.0
2026-03-19T07:39:30+00:00,22.9,71.4,426.0,35.0
2026-03-19T07:39:40+00:00,22.9,71.3,433.0,39.0
2026-03-19T07:39:50+00:00,22.9,71.2,410.0,28.0
2026-03-19T07:40:00+00:00,22.9,71.3,421.0,33.0
2026-03-19T07:40:10+00:00,22.9,71.3,410.0,28.0
2026-03-19T07:40:20+00:00,22.9,71.4,410.0,28.0
2026-03-19T07:40:30+00:00,22.9,71.4,413.0,29.0
2026-03-19T07:40:40+00:00,22.9,71.4,404.0,25.0
2026-03-19T07:40:50+00:00,22.9,71.4,417.0,31.0
2026-03-19T07:41:00+00:00,22.9,71.5,435.0,40.0
2026-03-19T07:41:10+00:00,22.9,71.3,435.0,40.0
2026-03-19T07:41:20+00:00,22.9,71.4,400.0,23.0
2026-03-19T07:41:30+00:00,22.9,71.5,423.0,34.0
2026-03-19T07:41:40+00:00,22.8,71.6,451.0,47.0
2026-03-19T07:41:50+00:00,22.9,71.5,416.0,31.0
2026-03-19T07:42:00+00:00,22.9,71.5,400.0,23.0
2026-03-19T07:42:10+00:00,22.9,71.3,400.0,22.0
2026-03-19T07:42:20+00:00,22.8,71.4,413.0,29.0
2026-03-19T07:42:30+00:00,22.9,71.4,409.0,27.0
2026-03-19T07:42:40+00:00,22.8,71.5,406.0,26.0
2026-03-19T07:42:50+00:00,22.8,71.6,439.0,41.0
2026-03-19T07:43:00+00:00,22.8,71.7,443.0,43.0
2026-03-19T07:43:10+00:00,22.9,71.5,400.0,24.0
2026-03-19T07:43:20+00:00,22.9,71.3,418.0,31.0
2026-03-19T07:43:30+00:00,22.9,71.5,422.0,33.0
2026-03-19T07:43:40+00:00,22.9,71.4,424.0,34.0
2026-03-19T07:43:50+00:00,22.9,71.4,437.0,41.0
2026-03-19T07:44:00+00:00,22.9,71.4,431.0,37.0
2026-03-19T07:44:10+00:00,22.9,71.5,454.0,49.0
2026-03-19T07:44:20+00:00,22.9,71.4,445.0,44.0
2026-03-19T07:44:30+00:00,22.9,71.4,451.0,47.0
2026-03-19T07:44:40+00:00,22.9,71.3,446.0,45.0
2026-03-19T07:44:50+00:00,22.9,71.2,436.0,40.0
2026-03-19T07:45:00+00:00,22.9,71.1,440.0,42.0
2026-03-19T07:45:10+00:00,23.0,71.1,443.0,43.0
2026-03-19T07:45:20+00:00,22.9,71.1,435.0,39.0
2026-03-19T07:45:30+00:00,23.0,71.0,433.0,39.0
2026-03-19T07:45:40+00:00,23.0,70.9,402.0,25.0
2026-03-19T07:45:50+00:00,22.9,70.9,419.0,32.0
2026-03-19T07:46:00+00:00,22.9,71.0,440.0,42.0
2026-03-19T07:46:10+00:00,22.9,71.1,423.0,34.0
2026-03-19T07:46:20+00:00,22.9,71.1,445.0,44.0
2026-03-19T07:46:30+00:00,23.0,71.1,438.0,41.0
2026-03-19T07:46:40+00:00,22.9,71.0,462.0,52.0
2026-03-19T07:46:50+00:00,22.9,71.1,443.0,43.0
2026-03-19T07:47:00+00:00,22.9,70.9,426.0,35.0
2026-03-19T07:47:10+00:00,23.0,71.2,445.0,44.0
2026-03-19T07:47:20+00:00,22.9,71.1,442.0,43.0
2026-03-19T07:47:30+00:00,22.9,71.0,420.0,32.0
2026-03-19T07:47:40+00:00,22.9,71.0,420.0,33.0
2026-03-19T07:47:50+00:00,22.9,70.9,416.0,31.0
2026-03-19T07:48:00+00:00,22.9,71.0,411.0,29.0
2026-03-19T07:48:10+00:00,22.9,70.9,412.0,29.0
2026-03-19T07:48:20+00:00,22.9,71.2,411.0,29.0
2026-03-19T07:48:30+00:00,22.9,71.0,400.0,22.0
2026-03-19T07:48:40+00:00,22.9,71.1,412.0,29.0
2026-03-19T07:48:50+00:00,22.9,71.1,415.0,30.0
2026-03-19T07:49:00+00:00,22.9,71.1,434.0,39.0
2026-03-19T07:49:10+00:00,22.9,71.1,427.0,36.0
