timestamp,temp_C,humidity,eco2_ppm,tvoc
2026-03-23T22:35:40Z,22.87,51.19,1204.7,155.6
2026-03-23T22:35:50Z,22.88,51.20,1206.6,154.6
2026-03-23T22:36:00Z,22.87,51.18,1211.1,155.2
2026-03-23T22:36:10Z,22.88,51.11,1209.2,155.5
2026-03-23T22:36:20Z,22.87,51.14,1211.4,154.7
2026-03-23T22:36:30Z,22.86,51.16,1212.8,154.9
2026-03-23T22:36:40Z,22.87,51.16,1208.5,155.7
2026-03-23T22:36:50Z,22.87,51.08,1207.8,154.9
2026-03-23T22:37:00Z,22.86,51.00,1211.7,156.2
2026-03-23T22:37:10Z,22.84,50.94,1209.5,155.8
2026-03-23T22:37:20Z,22.83,51.02,1204.7,154.4
2026-03-23T22:37:30Z,22.84,51.09,1206.9,154.5
2026-03-23T22:37:40Z,22.83,51.08,1207.3,154.2
2026-03-23T22:37:50Z,22.84,51.11,1205.8,153.0
2026-03-23T22:38:00Z,22.85,50.95,1204.5,153.5
2026-03-23T22:38:10Z,22.86,50.94,1205.8,154.0
2026-03-23T22:38:20Z,22.83,51.00,1206.5,152.3
2026-03-23T22:38:30Z,22.83,51.01,1205.9,152.6
2026-03-23T22:38:40Z,22.84,51.14,1207.1,152.4
2026-03-23T22:38:50Z,22.83,51.20,1208.8,151.4
2026-03-23T22:39:00Z,22.83,51.08,1205.3,150.4
2026-03-23T22:39:10Z,22.82,51.13,1201.6,151.4
2026-03-23T22:39:20Z,22.82,51.18,1201.8,150.9
2026-03-23T22:39:30Z,22.84,51.18,1202.5,151.3
2026-03-23T22:39:40Z,22.85,51.07,1204.0,151.7
2026-03-23T22:39:50Z,22.85,51.02,1206.0,151.0
2026-03-23T22:40:00Z,22.84,51.01,1206.7,152.2
2026-03-23T22:40:10Z,22.86,51.07,1208.4,151.9
2026-03-23T22:40:20Z,22.84,51.03,1210.0,152.4
2026-03-23T22:40:30Z,22.86,50.98,1206.7,153.6
2026-03-23T22:40:40Z,22.86,51.01,1206.6,153.5
2026-03-23T22:40:50Z,22.86,51.03,1202.0,153.5
2026-03-23T22:41:00Z,22.87,50.96,1201.8,152.6
2026-03-23T22:41:10Z,22.86,50.96,1202.2,153.5
2026-03-23T22:41:20Z,22.89,50.91,1204.5,153.1
2026-03-23T22:41:30Z,22.89,50.98,1203.9,152.5
2026-03-23T22:41:40Z,22.87,51.08,1202.1,153.8
2026-03-23T22:41:50Z,22.85,51.08,1204.1,153.1
2026-03-23T22:42:00Z,22.83,51.18,1204.8,152.4
2026-03-23T22:42:10Z,22.82,51.17,1203.8,152.2
2026-03-23T22:42:20Z,22.82,51.11,1205.4,152.7
2026-03-23T22:42:30Z,22.82,51.17,1210.8,152.9
2026-03-23T22:42:40Z,22.84,51.19,1211.2,154.2
2026-03-23T22:42:50Z,22.83,51.21,1209.2,153.4
2026-03-23T22:43:00Z,22.83,51.20,1211.8,153.4
2026-03-23T22:43:10Z,22.85,51.07,1214.2,152.8
2026-03-23T22:43:20Z,22.85,51.12,1218.7,153.3
2026-03-23T22:43:30Z,22.84,51.17,1222.7,152.9
2026-03-23T22:43:40Z,22.83,51.21,1222.6,154.0
2026-03-23T22:43:50Z,22.81,51.20,1223.8,154.9
2026-03-23T22:44:00Z,22.82,51.17,1227.2,155.3
2026-03-23T22:44:10Z,22.82,51.28,1223.9,155.3
2026-03-23T22:44:20Z,22.80,51.33,1219.4,156.7
2026-03-23T22:44:30Z,22.82,51.23,1218.7,156.2
2026-03-23T22:44:40Z,22.82,51.17,1218.6,156.6
2026-03-23T22:44:50Z,22.80,51.14,1218.2,157.6
2026-03-23T22:45:00Z,22.80,51.12,1220.3,157.3
2026-03-23T22:45:10Z,22.80,51.16,1217.5,155.9
2026-03-23T22:45:20Z,22.80,51.11,1218.2,155.7
2026-03-23T22:45:30Z,22.81,51.09,1219.7,155.7
2026-03-23T22:45:40Z,22.82,51.10,1223.7,154.7
2026-03-23T22:45:50Z,22.80,51.03,1227.1,154.4
2026-03-23T22:46:00Z,22.82,50.99,1227.9,155.3
2026-03-23T22:46:10Z,22.81,51.04,1228.5,155.0
2026-03-23T22:46:20Z,22.80,51.13,1226.6,156.5
2026-03-23T22:46:30Z,22.82,51.09,1224.3,156.6
2026-03-23T22:46:40Z,22.79,51.04,1227.9,156.4
2026-03-23T22:46:50Z,22.79,51.00,1226.4,155.9
2026-03-23T22:47:00Z,22.78,50.99,1225.5,156.1
2026-03-23T22:47:10Z,22.78,50.96,1229.0,156.2
2026-03-23T22:47:20Z,22.78,50.92,1230.0,157.8
2026-03-23T22:47:30Z,22.76,50.99,1231.1,157.4
2026-03-23T22:47:40Z,22.75,50.99,1226.2,157.5
2026-03-23T22:47:50Z,22.77,51.03,1223.8,157.1
2026-03-23T22:48:00Z,22.76,50.98,1221.0,157.9
2026-03-23T22:48:10Z,22.77,51.07,1220.5,158.2
2026-03-23T22:48:20Z,22.76,51.10,1220.3,159.3
2026-03-23T22:48:30Z,22.79,51.14,1223.7,159.8
2026-03-23T22:48:40Z,22.79,51.16,1222.4,159.4
2026-03-23T22:48:50Z,22.79,51.16,1225.1,157.9
2026-03-23T22:49:00Z,22.76,51.18,1225.1,158.2
2026-03-23T22:49:10Z,22.79,51.22,1221.3,159.0
2026-03-23T22:49:20Z,22.77,51.16,1219.5,158.1
2026-03-23T22:49:30Z,22.76,51.14,1222.0,158.1
2026-03-23T22:49:40Z,22.75,51.16,1221.6,158.1
2026-03-23T22:49:50Z,22.75,51.17,1225.6,158.1
2026-03-23T22:50:00Z,22.78,51.15,1225.0,157.5
2026-03-23T22:50:10Z,22.78,51.18,1227.9,158.4
2026-03-23T22:50:20Z,22.78,51.21,1226.7,158.4
2026-03-23T22:50:30Z,22.79,51.10,1226.5,157.6
2026-03-23T22:50:40Z,22.80,51.07,1227.2,157.0
2026-03-23T22:50:50Z,22.79,51.06,1227.4,157.7
2026-03-23T22:51:00Z,22.80,51.08,1225.4,158.4
2026-03-23T22:51:10Z,22.81,51.04,1223.7,157.0
2026-03-23T22:51:20Z,22.80,51.05,1220.7,157.4
2026-03-23T22:51:30Z,22.80,51.06,1224.9,156.2
2026-03-23T22:51:40Z,22.81,51.03,1224.1,155.3
2026-03-23T22:51:50Z,22.81,51.14,1222.0,155.1
2026-03-23T22:52:00Z,22.79,51.10,1221.8,154.2
2026-03-23T22:52:10Z,22.80,51.15,1226.8,154.4
2026-03-23T22:52:20Z,22.81,51.22,1228.0,155.4
2026-03-23T22:52:30Z,22.81,51.20,1228.0,155.4
2026-03-23T22:52:40Z,22.81,51.14,1227.4,155.3
2026-03-23T22:52:50Z,22.81,51.20,1221.8,156.8
2026-03-23T22:53:00Z,22.82,51.12,1220.6,156.6
2026-03-23T22:53:10Z,22.84,51.13,1223.8,156.4
2026-03-23T22:53:20Z,22.84,51.07,1220.7,155.8
2026-03-23T22:53:30Z,22.84,51.02,1219.4,156.1
2026-03-23T22:53:40Z,22.83,50.99,1217.6,155.3
2026-03-23T22:53:50Z,22.83,51.04,1224.4,157.0
2026-03-23T22:54:00Z,22.84,51.04,1221.9,159.1
2026-03-23T22:54:10Z,22.82,51.04,1222.0,159.4
2026-03-23T22:54:20Z,22.83,50.99,1222.4,160.1
2026-03-23T22:54:30Z,22.85,50.99,1223.6,160.9
2026-03-23T22:54:40Z,22.87,51.03,1224.4,160.4
2026-03-23T22:54:50Z,22.88,51.09,1223.4,160.7
2026-03-23T22:55:00Z,22.86,51.03,1227.4,159.5
2026-03-23T22:55:10Z,22.86,51.07,1227.6,158.7
2026-03-23T22:55:20Z,22.83,51.11,1231.4,159.6
2026-03-23T22:55:30Z,22.83,51.06,1232.0,159.7
2026-03-23T22:55:40Z,22.83,51.05,1229.4,158.6
2026-03-23T22:55:50Z,22.83,51.10,1232.8,157.5
2026-03-23T22:56:00Z,22.82,51.14,1231.4,157.4
2026-03-23T22:56:10Z,22.83,51.14,1235.1,157.0
2026-03-23T22:56:20Z,22.82,51.18,1237.0,156.7
2026-03-23T22:56:30Z,22.85,51.15,1239.4,157.5
2026-03-23T22:56:40Z,22.85,51.18,1240.6,157.2
2026-03-23T22:56:50Z,22.83,51.09,1243.6,158.7
2026-03-23T22:57:00Z,22.82,51.10,1243.4,159.0
2026-03-23T22:57:10Z,22.84,51.12,1246.0,159.2
2026-03-23T22:57:20Z,22.83,51.22,1245.0,159.9
2026-03-23T22:57:30Z,22.83,51.24,1246.3,159.6
2026-03-23T22:57:40Z,22.84,51.30,1247.5,160.0
2026-03-23T22:57:50Z,22.86,51.37,1247.6,159.8
2026-03-23T22:58:00Z,22.83,51.43,1250.3,159.8
2026-03-23T22:58:10Z,22.81,51.33,1252.0,159.2
2026-03-23T22:58:20Z,22.82,51.37,1249.3,160.2
2026-03-23T22:58:30Z,22.83,51.37,1250.9,159.6
2026-03-23T22:58:40Z,22.83,51.46,1256.4,159.8
2026-03-23T22:58:50Z,22.84,51.35,1254.2,159.1
2026-03-23T22:59:00Z,22.86,51.35,1255.6,159.4
2026-03-23T22:59:10Z,22.85,51.39,1259.5,159.3
2026-03-23T22:59:20Z,22.82,51.41,1258.9,160.7
2026-03-23T22:59:30Z,22.82,51.43,1256.8,161.1
2026-03-23T22:59:40Z,22.83,51.49,1256.1,161.2
2026-03-23T22:59:50Z,22.83,51.40,1256.1,162.2
2026-03-23T23:00:00Z,22.81,51.44,1257.0,161.7
2026-03-23T23:00:10Z,22.82,51.48,1256.7,161.1
2026-03-23T23:00:20Z,22.81,51.49,1257.0,161.8
2026-03-23T23:00:30Z,22.79,51.50,1259.0,162.4
2026-03-23T23:00:40Z,22.80,51.52,1261.7,162.2
2026-03-23T23:00:50Z,22.82,51.49,1264.3,161.8
2026-03-23T23:01:00Z,22.82,51.47,1267.0,161.1
2026-03-23T23:01:10Z,22.81,51.44,1268.0,161.6
2026-03-23T23:01:20Z,22.81,51.44,1270.8,162.1
2026-03-23T23:01:30Z,22.82,51.45,1275.8,161.5
2026-03-23T23:01:40Z,22.81,51.51,1275.9,160.5
2026-03-23T23:01:50Z,22.81,51.48,1275.7,160.6
2026-03-23T23:02:00Z,22.82,51.52,1276.2,160.8
2026-03-23T23:02:10Z,22.80,51.55,1275.6,160.7
2026-03-23T23:02:20Z,22.83,51.55,1276.3,159.7
2026-03-23T23:02:30Z,22.83,51.48,1279.5,161.7
2026-03-23T23:02:40Z,22.82,51.51,1282.6,162.0
2026-03-23T23:02:50Z,22.83,51.49,1282.7,162.2
2026-03-23T23:03:00Z,22.83,51.52,1281.1,162.4
2026-03-23T23:03:10Z,22.83,51.50,1282.2,161.9
2026-03-23T23:03:20Z,22.84,51.48,1281.0,161.4
2026-03-23T23:03:30Z,22.82,51.49,1280.9,162.4
2026-03-23T23:03:40Z,22.81,51.44,1285.6,163.0
2026-03-23T23:03:50Z,22.82,51.51,1285.9,163.8
2026-03-23T23:04:00Z,22.82,51.46,1283.7,163.7
2026-03-23T23:04:10Z,22.82,51.55,1283.3,163.8
2026-03-23T23:04:20Z,22.82,51.52,1278.3,164.2
2026-03-23T23:04:30Z,22.81,51.56,1279.5,163.4
2026-03-23T23:04:40Z,22.81,51.60,1275.8,163.2
2026-03-23T23:04:50Z,22.79,51.62,1277.5,163.0
2026-03-23T23:05:00Z,22.81,51.62,1278.2,164.4
2026-03-23T23:05:10Z,22.80,51.62,1278.5,163.9
2026-03-23T23:05:20Z,22.81,51.67,1275.2,165.6
2026-03-23T23:05:30Z,22.83,51.63,1274.1,165.0
2026-03-23T23:05:40Z,22.82,51.54,1273.7,165.3
2026-03-23T23:05:50Z,22.82,51.58,1273.3,165.7
2026-03-23T23:06:00Z,22.82,51.57,1273.9,165.1
2026-03-23T23:06:10Z,22.83,51.54,1277.4,165.7
2026-03-23T23:06:20Z,22.79,51.50,1277.8,165.8
2026-03-23T23:06:30Z,22.78,51.50,1277.5,166.3
2026-03-23T23:06:40Z,22.79,51.45,1275.2,165.8
2026-03-23T23:06:50Z,22.78,51.54,1290.0,165.3
2026-03-23T23:07:00Z,22.78,51.48,1289.1,165.5
2026-03-23T23:07:10Z,22.78,51.44,1285.2,164.5
2026-03-23T23:07:20Z,22.77,51.41,1282.4,164.7
2026-03-23T23:07:30Z,22.76,51.48,1280.6,162.7
2026-03-23T23:07:40Z,22.79,51.55,1275.3,162.3
2026-03-23T23:07:50Z,22.79,51.58,1274.6,162.4
2026-03-23T23:08:00Z,22.80,51.58,1282.1,162.6
2026-03-23T23:08:10Z,22.80,51.58,1282.4,162.8
2026-03-23T23:08:20Z,22.81,51.59,1283.6,163.6
2026-03-23T23:08:30Z,22.80,51.55,1283.3,162.4
2026-03-23T23:08:40Z,22.82,51.56,1285.3,163.2
2026-03-23T23:08:50Z,22.83,51.53,1280.5,164.4
2026-03-23T23:09:00Z,22.85,51.52,1284.1,163.8
2026-03-23T23:09:10Z,22.87,51.44,1286.0,163.6
2026-03-23T23:09:20Z,22.87,51.44,1282.8,163.0
2026-03-23T23:09:30Z,22.86,51.39,1281.9,162.7
2026-03-23T23:09:40Z,22.87,51.33,1278.7,163.0
2026-03-23T23:09:50Z,22.87,51.42,1279.4,161.3
2026-03-23T23:10:00Z,22.85,51.34,1279.1,161.4
2026-03-23T23:10:10Z,22.84,51.33,1282.1,161.5
2026-03-23T23:10:20Z,22.85,51.35,1284.3,160.4
2026-03-23T23:10:30Z,22.84,51.31,1280.1,161.2
2026-03-23T23:10:40Z,22.84,51.29,1283.0,162.0
2026-03-23T23:10:50Z,22.80,51.29,1280.8,161.5
2026-03-23T23:11:00Z,22.82,51.36,1281.4,160.1
2026-03-23T23:11:10Z,22.82,51.31,1280.0,160.8
2026-03-23T23:11:20Z,22.82,51.23,1278.7,161.8
2026-03-23T23:11:30Z,22.81,51.19,1280.5,162.8
2026-03-23T23:11:40Z,22.82,51.23,1279.7,162.4
2026-03-23T23:11:50Z,22.84,51.26,1279.2,163.1
2026-03-23T23:12:00Z,22.82,51.30,1282.9,163.7
2026-03-23T23:12:10Z,22.81,51.33,1285.1,164.1
2026-03-23T23:12:20Z,22.80,51.40,1283.7,164.3
2026-03-23T23:12:30Z,22.80,51.41,1285.5,164.9
2026-03-23T23:12:40Z,22.80,51.31,1280.3,164.8
2026-03-23T23:12:50Z,22.79,51.27,1278.5,165.0
2026-03-23T23:13:00Z,22.80,51.30,1279.5,164.9
2026-03-23T23:13:10Z,22.78,51.31,1279.5,165.3
2026-03-23T23:13:20Z,22.77,51.34,1276.6,164.9
2026-03-23T23:13:30Z,22.79,51.37,1277.3,165.4
2026-03-23T23:13:40Z,22.77,51.27,1282.6,165.1
2026-03-23T23:13:50Z,22.77,51.28,1281.7,165.3
2026-03-23T23:14:00Z,22.79,51.31,1285.6,165.8
2026-03-23T23:14:10Z,22.79,51.39,1282.3,165.3
2026-03-23T23:14:20Z,22.81,51.49,1285.4,166.8
2026-03-23T23:14:30Z,22.79,51.49,1283.2,165.8
2026-03-23T23:14:40Z,22.77,51.50,1283.4,164.3
2026-03-23T23:14:50Z,22.78,51.55,1286.6,164.3
2026-03-23T23:15:00Z,22.82,51.54,1287.6,164.7
2026-03-23T23:15:10Z,22.83,51.57,1289.9,164.0
2026-03-23T23:15:20Z,22.85,51.51,1289.3,164.1
2026-03-23T23:15:30Z,22.85,51.47,1290.8,165.0
2026-03-23T23:15:40Z,22.84,51.52,1292.2,164.7
2026-03-23T23:15:50Z,22.82,51.56,1292.4,163.7
2026-03-23T23:16:00Z,22.82,51.50,1292.5,163.1
2026-03-23T23:16:10Z,22.80,51.53,1291.1,163.7
2026-03-23T23:16:20Z,22.79,51.52,1294.7,164.0
2026-03-23T23:16:30Z,22.76,51.53,1298.5,164.0
2026-03-23T23:16:40Z,22.78,51.51,1301.5,165.0
2026-03-23T23:16:50Z,22.78,51.57,1301.6,165.9
2026-03-23T23:17:00Z,22.79,51.54,1298.3,165.9
2026-03-23T23:17:10Z,22.78,51.63,1301.3,166.2
2026-03-23T23:17:20Z,22.73,51.67,1298.2,166.5
2026-03-23T23:17:30Z,22.74,51.65,1298.7,167.5
2026-03-23T23:17:40Z,22.75,51.61,1297.3,169.0
2026-03-23T23:17:50Z,22.74,51.55,1296.3,168.7
2026-03-23T23:18:00Z,22.71,51.49,1303.1,168.3
2026-03-23T23:18:10Z,22.72,51.48,1302.4,168.1
2026-03-23T23:18:20Z,22.73,51.47,1296.6,167.0
2026-03-23T23:18:30Z,22.73,51.42,1295.7,166.5
2026-03-23T23:18:40Z,22.73,51.41,1294.4,165.8
2026-03-23T23:18:50Z,22.74,51.44,1292.0,165.2
2026-03-23T23:19:00Z,22.76,51.52,1292.8,166.8
2026-03-23T23:19:10Z,22.77,51.52,1291.0,165.0
2026-03-23T23:19:20Z,22.80,51.46,1289.8,164.9
2026-03-23T23:19:30Z,22.80,51.41,1290.1,165.6
2026-03-23T23:19:40Z,22.81,51.44,1292.2,165.0
2026-03-23T23:19:50Z,22.80,51.39,1290.2,163.9
2026-03-23T23:20:00Z,22.78,51.53,1291.0,164.1
2026-03-23T23:20:10Z,22.76,51.47,1292.2,165.6
2026-03-23T23:20:20Z,22.76,51.48,1290.9,165.6
2026-03-23T23:20:30Z,22.74,51.51,1290.5,166.4
2026-03-23T23:20:40Z,22.75,51.43,1290.2,166.6
2026-03-23T23:20:50Z,22.77,51.43,1291.5,165.2
2026-03-23T23:21:00Z,22.75,51.42,1292.2,164.3
2026-03-23T23:21:10Z,22.76,51.55,1293.4,164.4
2026-03-23T23:21:20Z,22.77,51.57,1293.1,165.5
2026-03-23T23:21:30Z,22.76,51.57,1292.7,165.0
2026-03-23T23:21:40Z,22.75,51.56,1290.4,165.6
2026-03-23T23:21:50Z,22.76,51.60,1289.3,164.7
2026-03-23T23:22:00Z,22.75,51.63,1291.3,165.4
2026-03-23T23:22:10Z,22.75,51.54,1294.5,166.2
2026-03-23T23:22:20Z,22.73,51.50,1293.9,167.4
2026-03-23T23:22:30Z,22.75,51.52,1297.5,167.9
2026-03-23T23:22:40Z,22.77,51.59,1302.7,168.1
2026-03-23T23:22:50Z,22.78,51.62,1303.4,167.8
2026-03-23T23:23:00Z,22.76,51.56,1300.1,168.6
2026-03-23T23:23:10Z,22.76,51.61,1301.6,168.8
2026-03-23T23:23:20Z,22.75,51.58,1303.9,170.2
2026-03-23T23:23:30Z,22.73,51.53,1302.6,170.6
2026-03-23T23:23:40Z,22.71,51.54,1305.4,171.0
2026-03-23T23:23:50Z,22.71,51.55,1303.6,170.1
2026-03-23T23:24:00Z,22.72,51.57,1302.2,169.3
2026-03-23T23:24:10Z,22.73,51.56,1306.0,169.1
2026-03-23T23:24:20Z,22.73,51.58,1306.4,169.8
2026-03-23T23:24:30Z,22.75,51.64,1311.4,169.1
2026-03-23T23:24:40Z,22.76,51.69,1313.4,168.5
2026-03-23T23:24:50Z,22.74,51.66,1315.3,169.9
2026-03-23T23:25:00Z,22.76,51.62,1315.2,169.1
2026-03-23T23:25:10Z,22.76,51.58,1315.8,169.4
2026-03-23T23:25:20Z,22.75,51.56,1313.0,169.3
2026-03-23T23:25:30Z,22.74,51.51,1313.9,169.3
2026-03-23T23:25:40Z,22.72,51.57,1309.5,169.6
2026-03-23T23:25:50Z,22.71,51.59,1311.3,169.2
2026-03-23T23:26:00Z,22.71,51.67,1311.8,168.1
2026-03-23T23:26:10Z,22.71,51.72,1311.3,168.2
2026-03-23T23:26:20Z,22.71,51.74,1313.4,168.3
2026-03-23T23:26:30Z,22.72,51.78,1314.9,169.6
2026-03-23T23:26:40Z,22.70,51.70,1317.6,169.6
2026-03-23T23:26:50Z,22.72,51.66,1318.2,169.4
2026-03-23T23:27:00Z,22.71,51.70,1310.8,169.0
2026-03-23T23:27:10Z,22.73,51.75,1311.3,169.4
2026-03-23T23:27:20Z,22.74,51.69,1314.8,170.6
2026-03-23T23:27:30Z,22.76,51.63,1315.4,170.5
2026-03-23T23:27:40Z,22.77,51.71,1318.9,171.1
2026-03-23T23:27:50Z,22.76,51.77,1315.8,172.0
2026-03-23T23:28:00Z,22.74,51.74,1314.1,171.9
2026-03-23T23:28:10Z,22.72,51.87,1315.4,171.6
2026-03-23T23:28:20Z,22.73,51.78,1317.1,170.4
2026-03-23T23:28:30Z,22.73,51.73,1317.2,168.3
2026-03-23T23:28:40Z,22.72,51.65,1322.0,168.5
2026-03-23T23:28:50Z,22.72,51.73,1322.4,168.6
2026-03-23T23:29:00Z,22.70,51.73,1322.6,168.9
2026-03-23T23:29:10Z,22.73,51.81,1322.1,170.7
2026-03-23T23:29:20Z,22.73,51.81,1321.8,170.3
2026-03-23T23:29:30Z,22.74,51.79,1320.4,171.0
2026-03-23T23:29:40Z,22.72,51.75,1321.4,171.2
2026-03-23T23:29:50Z,22.72,51.72,1318.5,170.4
2026-03-23T23:30:00Z,22.71,51.77,1315.2,169.5
2026-03-23T23:30:10Z,22.70,51.74,1313.6,169.4
2026-03-23T23:30:20Z,22.70,51.79,1313.1,170.7
