timestamp,temp_C,humidity,eco2_ppm,tvoc
2026-03-23T08:14:00Z,21.07,74.6,907.0,68
2026-03-23T08:14:10Z,21.11,74.6,908.9,67.4
2026-03-23T08:14:20Z,21.07,74.7,904.4,65.4
2026-03-23T08:14:30Z,21.03,74.85,906.7,66.9
2026-03-23T08:14:40Z,21.05,75.01,917.4,67.2
2026-03-23T08:14:50Z,21.09,74.92,922.1,68
2026-03-23T08:15:00Z,21.12,74.94,916.0,67.5
2026-03-23T08:15:10Z,21.14,74.74,925.8,65.1
2026-03-23T08:15:20Z,21.15,74.8,920.2,63.2
2026-03-23T08:15:30Z,21.16,74.83,924.3,65.8
2026-03-23T08:15:40Z,21.14,74.73,925.8,67.7
2026-03-23T08:15:50Z,21.18,74.67,926.9,64.2
2026-03-23T08:16:00Z,21.14,74.78,932.4,62.3
2026-03-23T08:16:10Z,21.19,74.7,928.9,68
2026-03-23T08:16:20Z,21.18,74.6,927.3,65.7
2026-03-23T08:16:30Z,21.21,74.76,924.2,63.5
2026-03-23T08:16:40Z,21.20,74.6,925.9,64.9
2026-03-23T08:16:50Z,21.19,74.6,925.4,67.4
2026-03-23T08:17:00Z,21.18,74.6,931.7,64.5
2026-03-23T08:17:10Z,21.21,74.6,927.3,65.1
2026-03-23T08:17:20Z,21.26,74.6,925.0,66.6
2026-03-23T08:17:30Z,21.26,74.6,933.4,66.1
2026-03-23T08:17:40Z,21.29,74.6,929.9,68
2026-03-23T08:17:50Z,21.31,74.6,934.4,68
2026-03-23T08:18:00Z,21.30,74.6,929.3,65.0
2026-03-23T08:18:10Z,21.26,74.67,932.7,63.7
2026-03-23T08:18:20Z,21.24,74.6,926.9,61.7
2026-03-23T08:18:30Z,21.23,74.66,928.3,64.6
2026-03-23T08:18:40Z,21.25,74.62,930.9,67.3
2026-03-23T08:18:50Z,21.25,74.6,929.5,66.5
2026-03-23T08:19:00Z,21.20,74.6,937.1,66.8
2026-03-23T08:19:10Z,21.18,74.6,933.7,65.7
2026-03-23T08:19:20Z,21.21,74.6,931.1,66.6
2026-03-23T08:19:30Z,21.17,74.75,930.8,66.6
2026-03-23T08:19:40Z,21.19,74.8,925.2,66.4
2026-03-23T08:19:50Z,21.14,74.67,925.1,67.9
2026-03-23T08:20:00Z,21.17,74.6,971.8,68
2026-03-23T08:20:10Z,21.18,74.68,1015.7,68
2026-03-23T08:20:20Z,21.22,74.92,1043.9,68
2026-03-23T08:20:30Z,21.24,74.86,1065.1,68
2026-03-23T08:20:40Z,21.21,75.08,1123.3,68
2026-03-23T08:20:50Z,21.25,75.05,1138.3,68
2026-03-23T08:21:00Z,21.29,75.25,1153.2,68
2026-03-23T08:21:10Z,21.26,75.39,1169.2,68
2026-03-23T08:21:20Z,21.25,75.49,1182.2,68
2026-03-23T08:21:30Z,21.25,75.51,1196.4,68
2026-03-23T08:21:40Z,21.21,75.71,1211.0,68
2026-03-23T08:21:50Z,21.20,75.66,1214.4,68
2026-03-23T08:22:00Z,21.19,75.58,1220.8,68
2026-03-23T08:22:10Z,21.23,75.8,1229.4,68
2026-03-23T08:22:20Z,21.25,75.73,1232.3,68
2026-03-23T08:22:30Z,21.24,75.97,1231.8,68
2026-03-23T08:22:40Z,21.26,76.21,1296.0,68
2026-03-23T08:22:50Z,21.30,76.17,1299.5,68
2026-03-23T08:23:00Z,21.37,76.11,1290.3,68
2026-03-23T08:23:10Z,21.39,76.11,1292.5,68
2026-03-23T08:23:20Z,21.45,76.14,1287.6,68
2026-03-23T08:23:30Z,21.48,76.11,1287.4,68
2026-03-23T08:23:40Z,21.44,76.37,1283.8,68
2026-03-23T08:23:50Z,21.50,76.29,1285.7,68
2026-03-23T08:24:00Z,21.48,76.38,1278.8,68
2026-03-23T08:24:10Z,21.49,76.4,1285.1,68
2026-03-23T08:24:20Z,21.54,76.4,1292.8,68
2026-03-23T08:24:30Z,21.59,76.35,1292.5,68
2026-03-23T08:24:40Z,21.66,76.24,1284.3,68
2026-03-23T08:24:50Z,21.71,76.4,1280.4,68
2026-03-23T08:25:00Z,21.76,76.4,1287.0,68
2026-03-23T08:25:10Z,21.78,76.39,1292.9,68
2026-03-23T08:25:20Z,21.76,76.4,1299.7,68
2026-03-23T08:25:30Z,21.77,76.4,1296.6,68
2026-03-23T08:25:40Z,21.75,76.27,1292.9,68
2026-03-23T08:25:50Z,21.75,76.15,1294.7,68
2026-03-23T08:26:00Z,21.82,76.39,1291.2,68
2026-03-23T08:26:10Z,21.78,76.4,1298.0,68
2026-03-23T08:26:20Z,21.83,76.36,1293.1,68
2026-03-23T08:26:30Z,21.85,76.4,1291.5,68
2026-03-23T08:26:40Z,21.88,76.4,1298.5,68
2026-03-23T08:26:50Z,21.90,76.4,1301.5,68
2026-03-23T08:27:00Z,21.90,76.32,1294.4,68
2026-03-23T08:27:10Z,21.90,76.4,1288.7,68
2026-03-23T08:27:20Z,21.90,76.4,1281.5,68
2026-03-23T08:27:30Z,21.90,76.35,1283.3,68
2026-03-23T08:27:40Z,21.90,76.4,1288.0,68
2026-03-23T08:27:50Z,21.90,76.4,1284.1,68
2026-03-23T08:28:00Z,21.90,76.4,1289.2,68
2026-03-23T08:28:10Z,21.86,76.4,1282.1,68
2026-03-23T08:28:20Z,21.90,76.39,1283.6,68
2026-03-23T08:28:30Z,21.88,76.4,1276.4,68
2026-03-23T08:28:40Z,21.83,76.4,1269.9,68
2026-03-23T08:28:50Z,21.79,76.4,1266.5,68
2026-03-23T08:29:00Z,21.82,76.34,1274.6,68
2026-03-23T08:29:10Z,21.85,76.4,1275.7,68
2026-03-23T08:29:20Z,21.85,76.4,1270.9,68
2026-03-23T08:29:30Z,21.82,76.4,1272.2,68
2026-03-23T08:29:40Z,21.83,76.29,1270.7,68
2026-03-23T08:29:50Z,21.80,76.4,1268.3,68
2026-03-23T08:30:00Z,21.80,76.39,1269.5,68
2026-03-23T08:30:10Z,21.83,76.4,1276.8,68
2026-03-23T08:30:20Z,21.88,76.4,1277.5,68
2026-03-23T08:30:30Z,21.88,76.4,1276.5,68
2026-03-23T08:30:40Z,21.89,76.35,1314.8,68
2026-03-23T08:30:50Z,21.89,76.4,1317.8,68
2026-03-23T08:31:00Z,21.90,76.3,1312.3,68
2026-03-23T08:31:10Z,21.89,76.4,1308.6,68
2026-03-23T08:31:20Z,21.90,76.4,1300.9,68
2026-03-23T08:31:30Z,21.90,76.37,1304.3,68
2026-03-23T08:31:40Z,21.90,76.24,1297.1,68
2026-03-23T08:31:50Z,21.90,76.26,1300.9,68
2026-03-23T08:32:00Z,21.86,76.17,1298.2,68
2026-03-23T08:32:10Z,21.85,76.27,1302.9,68
2026-03-23T08:32:20Z,21.82,76.4,1296.0,68
2026-03-23T08:32:30Z,21.89,76.4,1328.3,68
2026-03-23T08:32:40Z,21.90,76.38,1327.0,68
2026-03-23T08:32:50Z,21.90,76.4,1314.7,68
2026-03-23T08:33:00Z,21.90,76.29,1313.7,68
2026-03-23T08:33:10Z,21.90,76.4,1306.7,68
2026-03-23T08:33:20Z,21.90,76.4,1302.9,68
2026-03-23T08:33:30Z,21.90,76.4,1292.9,68
2026-03-23T08:33:40Z,21.88,76.36,1286.2,68
2026-03-23T08:33:50Z,21.90,76.4,1293.7,68
2026-03-23T08:34:00Z,21.88,76.38,1289.6,68
2026-03-23T08:34:10Z,21.86,76.37,1287.9,68
2026-03-23T08:34:20Z,21.90,76.34,1283.0,68
2026-03-23T08:34:30Z,21.90,76.4,1281.2,68
2026-03-23T08:34:40Z,21.90,76.4,1275.1,68
2026-03-23T08:34:50Z,21.87,76.4,1269.9,68
2026-03-23T08:35:00Z,21.85,76.4,1273.9,68
2026-03-23T08:35:10Z,21.90,76.4,1273.1,68
2026-03-23T08:35:20Z,21.90,76.4,1281.8,68
2026-03-23T08:35:30Z,21.86,76.4,1278.9,68
2026-03-23T08:35:40Z,21.83,76.31,1278.0,68
2026-03-23T08:35:50Z,21.90,76.4,1280.9,68
2026-03-23T08:36:00Z,21.90,76.4,1275.4,68
2026-03-23T08:36:10Z,21.89,76.4,1278.2,68
2026-03-23T08:36:20Z,21.87,76.4,1277.7,68
2026-03-23T08:36:30Z,21.83,76.4,1282.2,68
2026-03-23T08:36:40Z,21.90,76.4,1274.9,68
2026-03-23T08:36:50Z,21.88,76.4,1271.7,68
2026-03-23T08:37:00Z,21.86,76.4,1266.2,68
2026-03-23T08:37:10Z,21.87,76.4,1272.3,68
2026-03-23T08:37:20Z,21.83,76.32,1279.1,68
2026-03-23T08:37:30Z,21.80,76.39,1274.3,68
2026-03-23T08:37:40Z,21.84,76.4,1282.4,68
2026-03-23T08:37:50Z,21.90,76.4,1285.3,68
2026-03-23T08:38:00Z,21.87,76.31,1325.3,68
2026-03-23T08:38:10Z,21.87,76.32,1326.0,68
2026-03-23T08:38:20Z,21.84,76.37,1328.3,68
2026-03-23T08:38:30Z,21.82,76.4,1326.6,68
2026-03-23T08:38:40Z,21.82,76.4,1400.6,68
2026-03-23T08:38:50Z,21.88,76.4,1387.5,68
2026-03-23T08:39:00Z,21.87,76.4,1369.7,68
2026-03-23T08:39:10Z,21.90,76.4,1361.6,68
2026-03-23T08:39:20Z,21.85,76.4,1349.0,68
2026-03-23T08:39:30Z,21.88,76.4,1338.7,68
2026-03-23T08:39:40Z,21.90,76.4,1340.2,68
2026-03-23T08:39:50Z,21.90,76.35,1325.6,68
2026-03-23T08:40:00Z,21.88,76.29,1314.3,68
2026-03-23T08:40:10Z,21.90,76.3,1308.8,68
2026-03-23T08:40:20Z,21.90,76.28,1311.0,68
2026-03-23T08:40:30Z,21.90,76.28,1308.0,68
2026-03-23T08:40:40Z,21.90,76.31,1311.7,68
2026-03-23T08:40:50Z,21.90,76.4,1311.9,68
2026-03-23T08:41:00Z,21.90,76.4,1313.5,68
2026-03-23T08:41:10Z,21.90,76.4,1316.2,68
2026-03-23T08:41:20Z,21.90,76.4,1305.0,68
2026-03-23T08:41:30Z,21.90,76.4,1308.5,68
2026-03-23T08:41:40Z,21.90,76.26,1239.3,64.1
2026-03-23T08:41:50Z,21.90,76.38,1181.5,63.6
2026-03-23T08:42:00Z,21.90,76.32,1136.1,66.5
2026-03-23T08:42:10Z,21.90,76.15,1084.5,66.5
2026-03-23T08:42:20Z,21.90,76.09,1036.1,68
2026-03-23T08:42:30Z,21.90,75.92,1005.5,68
2026-03-23T08:42:40Z,21.84,75.87,976.9,68
2026-03-23T08:42:50Z,21.79,75.99,944.6,68
2026-03-23T08:43:00Z,21.81,76.06,917.3,67.6
2026-03-23T08:43:10Z,21.78,75.93,894.8,68
2026-03-23T08:43:20Z,21.76,75.9,872.1,68
2026-03-23T08:43:30Z,21.80,76.03,859.0,67.6
2026-03-23T08:43:40Z,21.83,75.9,843.4,68
2026-03-23T08:43:50Z,21.83,75.74,825.6,64.4
2026-03-23T08:44:00Z,21.84,75.91,811.2,65.9
2026-03-23T08:44:10Z,21.82,75.9,799.5,61.9
2026-03-23T08:44:20Z,21.76,75.82,786.7,57.8
2026-03-23T08:44:30Z,21.77,75.83,779.6,61.0
2026-03-23T08:44:40Z,21.78,75.66,770.9,64.0
2026-03-23T08:44:50Z,21.81,75.61,768.8,64.0
2026-03-23T08:45:00Z,21.78,75.62,758.1,62.3
2026-03-23T08:45:10Z,21.73,75.59,760.2,63.4
2026-03-23T08:45:20Z,21.74,75.67,755.1,62.6
2026-03-23T08:45:30Z,21.70,75.68,751.9,58.4
2026-03-23T08:45:40Z,21.71,75.67,758.0,57.2
2026-03-23T08:45:50Z,21.75,75.82,760.7,55.2
2026-03-23T08:46:00Z,21.80,75.81,751.8,52.7
2026-03-23T08:46:10Z,21.74,75.59,744.8,56.9
2026-03-23T08:46:20Z,21.71,75.73,737.6,55.9
2026-03-23T08:46:30Z,21.69,75.9,740.2,54.6
2026-03-23T08:46:40Z,21.68,76.01,734.3,53.4
2026-03-23T08:46:50Z,21.63,75.86,738.3,54.8
2026-03-23T08:47:00Z,21.62,75.7,734.9,55.9
2026-03-23T08:47:10Z,21.57,75.69,730.0,55.2
2026-03-23T08:47:20Z,21.53,75.81,734.3,56.5
2026-03-23T08:47:30Z,21.49,75.63,742.1,55.5
2026-03-23T08:47:40Z,21.43,75.7,739.4,54.9
2026-03-23T08:47:50Z,21.47,75.78,747.3,57.8
2026-03-23T08:48:00Z,21.51,75.6,750.4,56.7
2026-03-23T08:48:10Z,21.49,75.66,750.3,55.9
2026-03-23T08:48:20Z,21.43,75.64,757.2,54.2
2026-03-23T08:48:30Z,21.44,75.51,755.1,52.9
2026-03-23T08:48:40Z,21.39,75.49,752.3,51.7
2026-03-23T08:48:50Z,21.40,75.52,758.9,54.5
2026-03-23T08:49:00Z,21.41,75.54,759.2,53.0
2026-03-23T08:49:10Z,21.39,75.47,749.9,54.6
2026-03-23T08:49:20Z,21.44,75.38,742.9,52.4
2026-03-23T08:49:30Z,21.47,75.35,738.4,52.7
2026-03-23T08:49:40Z,21.52,75.2,734.5,52.8
2026-03-23T08:49:50Z,21.56,75.15,743.0,50.9
2026-03-23T08:50:00Z,21.54,74.97,750.9,53.8
2026-03-23T08:50:10Z,21.50,74.91,745.5,53.4
2026-03-23T08:50:20Z,21.43,75.01,738.5,53.6
2026-03-23T08:50:30Z,21.44,75.17,744.4,55.3
2026-03-23T08:50:40Z,21.39,75.14,747.2,52.2
2026-03-23T08:50:50Z,21.36,75.3,747.9,53.4
2026-03-23T08:51:00Z,21.41,75.37,742.9,50.8
2026-03-23T08:51:10Z,21.37,75.44,749.7,53.1
2026-03-23T08:51:20Z,21.34,75.32,754.7,53.6
2026-03-23T08:51:30Z,21.34,75.32,748.1,57.4
2026-03-23T08:51:40Z,21.39,75.18,748.6,56.8
2026-03-23T08:51:50Z,21.41,75.18,743.6,55.5
2026-03-23T08:52:00Z,21.44,75.13,736.0,54.6
2026-03-23T08:52:10Z,21.43,75.01,735.6,56.4
2026-03-23T08:52:20Z,21.36,74.88,743.7,54.1
2026-03-23T08:52:30Z,21.40,74.82,748.3,53.4
2026-03-23T08:52:40Z,21.38,74.74,741.1,51.4
2026-03-23T08:52:50Z,21.33,74.84,744.1,53.9
2026-03-23T08:53:00Z,21.38,74.7,739.2,54.9
2026-03-23T08:53:10Z,21.33,74.69,744.9,56.8
2026-03-23T08:53:20Z,21.34,74.6,740.2,59.8
2026-03-23T08:53:30Z,21.29,74.68,740.3,59.4
2026-03-23T08:53:40Z,21.33,74.6,735.7,60.7
2026-03-23T08:53:50Z,21.33,74.6,742.7,61.4
2026-03-23T08:54:00Z,21.28,74.6,750.0,58.6
2026-03-23T08:54:10Z,21.22,74.6,747.4,57.8
2026-03-23T08:54:20Z,21.23,74.72,741.5,61.1
2026-03-23T08:54:30Z,21.25,74.65,747.3,62.9
2026-03-23T08:54:40Z,21.29,74.76,754.8,65.3
2026-03-23T08:54:50Z,21.25,74.81,747.1,65.0
2026-03-23T08:55:00Z,21.22,74.72,754.4,66.9
2026-03-23T08:55:10Z,21.26,74.85,753.5,62.8
2026-03-23T08:55:20Z,21.31,74.69,751.2,65.3
2026-03-23T08:55:30Z,21.36,74.66,744.5,62.7
2026-03-23T08:55:40Z,21.34,74.6,739.9,59.5
2026-03-23T08:55:50Z,21.37,74.64,738.7,58.7
2026-03-23T08:56:00Z,21.41,74.71,744.6,55.1
2026-03-23T08:56:10Z,21.46,74.75,740.3,58.6
2026-03-23T08:56:20Z,21.51,74.73,740.8,59.7
2026-03-23T08:56:30Z,21.49,74.6,748.0,56.3
2026-03-23T08:56:40Z,21.47,74.6,739.6,57.5
2026-03-23T08:56:50Z,21.50,74.6,736.4,54.5
2026-03-23T08:57:00Z,21.49,74.63,734.4,58.3
2026-03-23T08:57:10Z,21.48,74.71,729.4,61.6
2026-03-23T08:57:20Z,21.44,74.6,736.8,62.8
2026-03-23T08:57:30Z,21.44,74.6,732.7,63.6
2026-03-23T08:57:40Z,21.47,74.72,732.5,59.5
2026-03-23T08:57:50Z,21.41,74.64,735.3,61.7
2026-03-23T08:58:00Z,21.46,74.6,732.7,62.2
2026-03-23T08:58:10Z,21.45,74.6,728.9,61.6
2026-03-23T08:58:20Z,21.45,74.76,735.4,61.2
2026-03-23T08:58:30Z,21.39,74.67,739.0,62.6
2026-03-23T08:58:40Z,21.39,74.71,739.1,60.6
2026-03-23T08:58:50Z,21.43,74.6,735.7,57.7
2026-03-23T08:59:00Z,21.48,74.6,741.8,57.4
2026-03-23T08:59:10Z,21.44,74.72,740.0,54.9
2026-03-23T08:59:20Z,21.38,74.6,738.5,53.6
2026-03-23T08:59:30Z,21.38,74.6,745.1,54.3
2026-03-23T08:59:40Z,21.36,74.62,741.0,55.0
2026-03-23T08:59:50Z,21.41,74.6,739.1,57.3
2026-03-23T09:00:00Z,21.37,74.68,743.9,57.5
