timestamp,temp_C,humidity,eco2_ppm,tvoc
2026-03-23T08:11:20Z,22.23,74.7,624.1,66.5
2026-03-23T08:11:30Z,22.26,74.74,621.7,65.3
2026-03-23T08:11:40Z,22.28,74.6,618.9,66.9
2026-03-23T08:11:50Z,22.32,74.6,616.5,68
2026-03-23T08:12:00Z,22.38,74.69,623.4,68
2026-03-23T08:12:10Z,22.38,74.71,617.9,66.2
2026-03-23T08:12:20Z,22.41,74.6,617.0,68
2026-03-23T08:12:30Z,22.45,74.72,617.6,68
2026-03-23T08:12:40Z,22.44,74.69,616.4,68
2026-03-23T08:12:50Z,22.4,74.82,618.9,68
2026-03-23T08:13:00Z,22.4,74.88,612.7,68
2026-03-23T08:13:10Z,22.4,74.72,611.1,68
2026-03-23T08:13:20Z,22.41,74.6,606.7,67.5
2026-03-23T08:13:30Z,22.37,74.64,603.4,68
2026-03-23T08:13:40Z,22.38,74.6,603.5,68
2026-03-23T08:13:50Z,22.41,74.66,607.8,67.2
2026-03-23T08:14:00Z,22.37,74.6,607.0,68
2026-03-23T08:14:10Z,22.41,74.6,608.9,67.4
2026-03-23T08:14:20Z,22.37,74.7,604.4,65.4
2026-03-23T08:14:30Z,22.33,74.85,606.7,66.9
2026-03-23T08:14:40Z,22.35,75.01,617.4,67.2
2026-03-23T08:14:50Z,22.39,74.92,622.1,68
2026-03-23T08:15:00Z,22.42,74.94,616.0,67.5
2026-03-23T08:15:10Z,22.44,74.74,625.8,65.1
2026-03-23T08:15:20Z,22.45,74.8,620.2,63.2
2026-03-23T08:15:30Z,22.46,74.83,624.3,65.8
2026-03-23T08:15:40Z,22.44,74.73,625.8,67.7
2026-03-23T08:15:50Z,22.48,74.67,626.9,64.2
2026-03-23T08:16:00Z,22.44,74.78,632.4,62.3
2026-03-23T08:16:10Z,22.49,74.7,628.9,68
2026-03-23T08:16:20Z,22.48,74.6,627.3,65.7
2026-03-23T08:16:30Z,22.51,74.76,624.2,63.5
2026-03-23T08:16:40Z,22.5,74.6,625.9,64.9
2026-03-23T08:16:50Z,22.49,74.6,625.4,67.4
2026-03-23T08:17:00Z,22.48,74.6,631.7,64.5
2026-03-23T08:17:10Z,22.51,74.6,627.3,65.1
2026-03-23T08:17:20Z,22.56,74.6,625.0,66.6
2026-03-23T08:17:30Z,22.56,74.6,633.4,66.1
2026-03-23T08:17:40Z,22.59,74.6,629.9,68
2026-03-23T08:17:50Z,22.61,74.6,634.4,68
2026-03-23T08:18:00Z,22.6,74.6,629.3,65.0
2026-03-23T08:18:10Z,22.56,74.67,632.7,63.7
2026-03-23T08:18:20Z,22.54,74.6,626.9,61.7
2026-03-23T08:18:30Z,22.53,74.66,628.3,64.6
2026-03-23T08:18:40Z,22.55,74.62,630.9,67.3
2026-03-23T08:18:50Z,22.55,74.6,629.5,66.5
2026-03-23T08:19:00Z,22.5,74.6,637.1,66.8
2026-03-23T08:19:10Z,22.48,74.6,633.7,65.7
2026-03-23T08:19:20Z,22.51,74.6,631.1,66.6
2026-03-23T08:19:30Z,22.47,74.75,630.8,66.6
2026-03-23T08:19:40Z,22.49,74.8,625.2,66.4
2026-03-23T08:19:50Z,22.44,74.67,625.1,67.9
2026-03-23T08:20:00Z,22.47,74.6,671.8,68
2026-03-23T08:20:10Z,22.48,74.68,715.7,68
2026-03-23T08:20:20Z,22.52,74.92,743.9,68
2026-03-23T08:20:30Z,22.54,74.86,765.1,68
2026-03-23T08:20:40Z,22.51,75.08,823.3,68
2026-03-23T08:20:50Z,22.55,75.05,838.3,68
2026-03-23T08:21:00Z,22.59,75.25,853.2,68
2026-03-23T08:21:10Z,22.56,75.39,869.2,68
2026-03-23T08:21:20Z,22.55,75.49,882.2,68
2026-03-23T08:21:30Z,22.55,75.51,896.4,68
2026-03-23T08:21:40Z,22.51,75.71,911.0,68
2026-03-23T08:21:50Z,22.5,75.66,914.4,68
2026-03-23T08:22:00Z,22.49,75.58,920.8,68
2026-03-23T08:22:10Z,22.53,75.8,929.4,68
2026-03-23T08:22:20Z,22.55,75.73,932.3,68
2026-03-23T08:22:30Z,22.54,75.97,931.8,68
2026-03-23T08:22:40Z,22.56,76.21,996.0,68
2026-03-23T08:22:50Z,22.6,76.17,999.5,68
2026-03-23T08:23:00Z,22.67,76.11,990.3,68
2026-03-23T08:23:10Z,22.69,76.11,992.5,68
2026-03-23T08:23:20Z,22.75,76.14,987.6,68
2026-03-23T08:23:30Z,22.78,76.11,987.4,68
2026-03-23T08:23:40Z,22.74,76.37,983.8,68
2026-03-23T08:23:50Z,22.8,76.29,985.7,68
2026-03-23T08:24:00Z,22.78,76.38,978.8,68
2026-03-23T08:24:10Z,22.79,76.4,985.1,68
2026-03-23T08:24:20Z,22.84,76.4,992.8,68
2026-03-23T08:24:30Z,22.89,76.35,992.5,68
2026-03-23T08:24:40Z,22.96,76.24,984.3,68
2026-03-23T08:24:50Z,23.01,76.4,980.4,68
2026-03-23T08:25:00Z,23.06,76.4,987.0,68
2026-03-23T08:25:10Z,23.08,76.39,992.9,68
2026-03-23T08:25:20Z,23.06,76.4,999.7,68
2026-03-23T08:25:30Z,23.07,76.4,996.6,68
2026-03-23T08:25:40Z,23.05,76.27,992.9,68
2026-03-23T08:25:50Z,23.05,76.15,994.7,68
2026-03-23T08:26:00Z,23.12,76.39,991.2,68
2026-03-23T08:26:10Z,23.08,76.4,998.0,68
2026-03-23T08:26:20Z,23.13,76.36,993.1,68
2026-03-23T08:26:30Z,23.15,76.4,991.5,68
2026-03-23T08:26:40Z,23.18,76.4,998.5,68
2026-03-23T08:26:50Z,23.2,76.4,1001.5,68
2026-03-23T08:27:00Z,23.2,76.32,994.4,68
2026-03-23T08:27:10Z,23.2,76.4,988.7,68
2026-03-23T08:27:20Z,23.2,76.4,981.5,68
2026-03-23T08:27:30Z,23.2,76.35,983.3,68
2026-03-23T08:27:40Z,23.2,76.4,988.0,68
2026-03-23T08:27:50Z,23.2,76.4,984.1,68
2026-03-23T08:28:00Z,23.2,76.4,989.2,68
2026-03-23T08:28:10Z,23.16,76.4,982.1,68
2026-03-23T08:28:20Z,23.2,76.39,983.6,68
2026-03-23T08:28:30Z,23.18,76.4,976.4,68
2026-03-23T08:28:40Z,23.13,76.4,969.9,68
2026-03-23T08:28:50Z,23.09,76.4,966.5,68
2026-03-23T08:29:00Z,23.12,76.34,974.6,68
2026-03-23T08:29:10Z,23.15,76.4,975.7,68
2026-03-23T08:29:20Z,23.15,76.4,970.9,68
2026-03-23T08:29:30Z,23.12,76.4,972.2,68
2026-03-23T08:29:40Z,23.13,76.29,970.7,68
2026-03-23T08:29:50Z,23.1,76.4,968.3,68
2026-03-23T08:30:00Z,23.1,76.39,969.5,68
2026-03-23T08:30:10Z,23.13,76.4,976.8,68
2026-03-23T08:30:20Z,23.18,76.4,977.5,68
2026-03-23T08:30:30Z,23.18,76.4,976.5,68
2026-03-23T08:30:40Z,23.19,76.35,1014.8,68
2026-03-23T08:30:50Z,23.19,76.4,1017.8,68
2026-03-23T08:31:00Z,23.2,76.3,1012.3,68
2026-03-23T08:31:10Z,23.19,76.4,1008.6,68
2026-03-23T08:31:20Z,23.2,76.4,1000.9,68
2026-03-23T08:31:30Z,23.2,76.37,1004.3,68
2026-03-23T08:31:40Z,23.2,76.24,997.1,68
2026-03-23T08:31:50Z,23.2,76.26,1000.9,68
2026-03-23T08:32:00Z,23.16,76.17,998.2,68
2026-03-23T08:32:10Z,23.15,76.27,1002.9,68
2026-03-23T08:32:20Z,23.12,76.4,996.0,68
2026-03-23T08:32:30Z,23.19,76.4,1028.3,68
2026-03-23T08:32:40Z,23.2,76.38,1027.0,68
2026-03-23T08:32:50Z,23.2,76.4,1014.7,68
2026-03-23T08:33:00Z,23.2,76.29,1013.7,68
2026-03-23T08:33:10Z,23.2,76.4,1006.7,68
2026-03-23T08:33:20Z,23.2,76.4,1002.9,68
2026-03-23T08:33:30Z,23.2,76.4,992.9,68
2026-03-23T08:33:40Z,23.18,76.36,986.2,68
2026-03-23T08:33:50Z,23.2,76.4,993.7,68
2026-03-23T08:34:00Z,23.18,76.38,989.6,68
2026-03-23T08:34:10Z,23.16,76.37,987.9,68
2026-03-23T08:34:20Z,23.2,76.34,983.0,68
2026-03-23T08:34:30Z,23.2,76.4,981.2,68
2026-03-23T08:34:40Z,23.2,76.4,975.1,68
2026-03-23T08:34:50Z,23.17,76.4,969.9,68
2026-03-23T08:35:00Z,23.15,76.4,973.9,68
2026-03-23T08:35:10Z,23.2,76.4,973.1,68
2026-03-23T08:35:20Z,23.2,76.4,981.8,68
2026-03-23T08:35:30Z,23.16,76.4,978.9,68
2026-03-23T08:35:40Z,23.13,76.31,978.0,68
2026-03-23T08:35:50Z,23.2,76.4,980.9,68
2026-03-23T08:36:00Z,23.2,76.4,975.4,68
2026-03-23T08:36:10Z,23.19,76.4,978.2,68
2026-03-23T08:36:20Z,23.17,76.4,977.7,68
2026-03-23T08:36:30Z,23.13,76.4,982.2,68
2026-03-23T08:36:40Z,23.2,76.4,974.9,68
2026-03-23T08:36:50Z,23.18,76.4,971.7,68
2026-03-23T08:37:00Z,23.16,76.4,966.2,68
2026-03-23T08:37:10Z,23.17,76.4,972.3,68
2026-03-23T08:37:20Z,23.13,76.32,979.1,68
2026-03-23T08:37:30Z,23.1,76.39,974.3,68
2026-03-23T08:37:40Z,23.14,76.4,982.4,68
2026-03-23T08:37:50Z,23.2,76.4,985.3,68
2026-03-23T08:38:00Z,23.17,76.31,1025.3,68
2026-03-23T08:38:10Z,23.17,76.32,1026.0,68
2026-03-23T08:38:20Z,23.14,76.37,1028.3,68
2026-03-23T08:38:30Z,23.12,76.4,1026.6,68
2026-03-23T08:38:40Z,23.12,76.4,1100.6,68
2026-03-23T08:38:50Z,23.18,76.4,1087.5,68
2026-03-23T08:39:00Z,23.17,76.4,1069.7,68
2026-03-23T08:39:10Z,23.2,76.4,1061.6,68
2026-03-23T08:39:20Z,23.15,76.4,1049.0,68
2026-03-23T08:39:30Z,23.18,76.4,1038.7,68
2026-03-23T08:39:40Z,23.2,76.4,1040.2,68
2026-03-23T08:39:50Z,23.2,76.35,1025.6,68
2026-03-23T08:40:00Z,23.18,76.29,1014.3,68
2026-03-23T08:40:10Z,23.2,76.3,1008.8,68
2026-03-23T08:40:20Z,23.2,76.28,1011.0,68
2026-03-23T08:40:30Z,23.2,76.28,1008.0,68
2026-03-23T08:40:40Z,23.2,76.31,1011.7,68
2026-03-23T08:40:50Z,23.2,76.4,1011.9,68
2026-03-23T08:41:00Z,23.2,76.4,1013.5,68
2026-03-23T08:41:10Z,23.2,76.4,1016.2,68
2026-03-23T08:41:20Z,23.2,76.4,1005.0,68
2026-03-23T08:41:30Z,23.2,76.4,1008.5,68
2026-03-23T08:41:40Z,23.2,76.26,939.3,64.1
2026-03-23T08:41:50Z,23.2,76.38,881.5,63.6
2026-03-23T08:42:00Z,23.2,76.32,836.1,66.5
2026-03-23T08:42:10Z,23.2,76.15,784.5,66.5
2026-03-23T08:42:20Z,23.2,76.09,736.1,68
2026-03-23T08:42:30Z,23.2,75.92,705.5,68
2026-03-23T08:42:40Z,23.14,75.87,676.9,68
2026-03-23T08:42:50Z,23.09,75.99,644.6,68
2026-03-23T08:43:00Z,23.11,76.06,617.3,67.6
2026-03-23T08:43:10Z,23.08,75.93,594.8,68
2026-03-23T08:43:20Z,23.06,75.9,572.1,68
2026-03-23T08:43:30Z,23.1,76.03,559.0,67.6
2026-03-23T08:43:40Z,23.13,75.9,543.4,68
2026-03-23T08:43:50Z,23.13,75.74,525.6,64.4
2026-03-23T08:44:00Z,23.14,75.91,511.2,65.9
2026-03-23T08:44:10Z,23.12,75.9,499.5,61.9
2026-03-23T08:44:20Z,23.06,75.82,486.7,57.8
2026-03-23T08:44:30Z,23.07,75.83,479.6,61.0
2026-03-23T08:44:40Z,23.08,75.66,470.9,64.0
2026-03-23T08:44:50Z,23.11,75.61,468.8,64.0
2026-03-23T08:45:00Z,23.08,75.62,458.1,62.3
2026-03-23T08:45:10Z,23.03,75.59,460.2,63.4
2026-03-23T08:45:20Z,23.04,75.67,455.1,62.6
2026-03-23T08:45:30Z,23.0,75.68,451.9,58.4
2026-03-23T08:45:40Z,23.01,75.67,458.0,57.2
2026-03-23T08:45:50Z,23.05,75.82,460.7,55.2
2026-03-23T08:46:00Z,23.1,75.81,451.8,52.7
2026-03-23T08:46:10Z,23.04,75.59,444.8,56.9
2026-03-23T08:46:20Z,23.01,75.73,437.6,55.9
2026-03-23T08:46:30Z,22.99,75.9,440.2,54.6
2026-03-23T08:46:40Z,22.98,76.01,434.3,53.4
2026-03-23T08:46:50Z,22.93,75.86,438.3,54.8
2026-03-23T08:47:00Z,22.92,75.7,434.9,55.9
2026-03-23T08:47:10Z,22.87,75.69,430.0,55.2
2026-03-23T08:47:20Z,22.83,75.81,434.3,56.5
2026-03-23T08:47:30Z,22.79,75.63,442.1,55.5
2026-03-23T08:47:40Z,22.73,75.7,439.4,54.9
2026-03-23T08:47:50Z,22.77,75.78,447.3,57.8
2026-03-23T08:48:00Z,22.81,75.6,450.4,56.7
2026-03-23T08:48:10Z,22.79,75.66,450.3,55.9
2026-03-23T08:48:20Z,22.73,75.64,457.2,54.2
2026-03-23T08:48:30Z,22.74,75.51,455.1,52.9
2026-03-23T08:48:40Z,22.69,75.49,452.3,51.7
2026-03-23T08:48:50Z,22.7,75.52,458.9,54.5
2026-03-23T08:49:00Z,22.71,75.54,459.2,53.0
2026-03-23T08:49:10Z,22.69,75.47,449.9,54.6
2026-03-23T08:49:20Z,22.74,75.38,442.9,52.4
2026-03-23T08:49:30Z,22.77,75.35,438.4,52.7
2026-03-23T08:49:40Z,22.82,75.2,434.5,52.8
2026-03-23T08:49:50Z,22.86,75.15,443.0,50.9
2026-03-23T08:50:00Z,22.84,74.97,450.9,53.8
2026-03-23T08:50:10Z,22.8,74.91,445.5,53.4
2026-03-23T08:50:20Z,22.73,75.01,438.5,53.6
2026-03-23T08:50:30Z,22.74,75.17,444.4,55.3
2026-03-23T08:50:40Z,22.69,75.14,447.2,52.2
2026-03-23T08:50:50Z,22.66,75.3,447.9,53.4
2026-03-23T08:51:00Z,22.71,75.37,442.9,50.8
2026-03-23T08:51:10Z,22.67,75.44,449.7,53.1
2026-03-23T08:51:20Z,22.64,75.32,454.7,53.6
2026-03-23T08:51:30Z,22.64,75.32,448.1,57.4
2026-03-23T08:51:40Z,22.69,75.18,448.6,56.8
2026-03-23T08:51:50Z,22.71,75.18,443.6,55.5
2026-03-23T08:52:00Z,22.74,75.13,436.0,54.6
2026-03-23T08:52:10Z,22.73,75.01,435.6,56.4
2026-03-23T08:52:20Z,22.66,74.88,443.7,54.1
2026-03-23T08:52:30Z,22.7,74.82,448.3,53.4
2026-03-23T08:52:40Z,22.68,74.74,441.1,51.4
2026-03-23T08:52:50Z,22.63,74.84,444.1,53.9
2026-03-23T08:53:00Z,22.68,74.7,439.2,54.9
2026-03-23T08:53:10Z,22.63,74.69,444.9,56.8
2026-03-23T08:53:20Z,22.64,74.6,440.2,59.8
2026-03-23T08:53:30Z,22.59,74.68,440.3,59.4
2026-03-23T08:53:40Z,22.63,74.6,435.7,60.7
2026-03-23T08:53:50Z,22.63,74.6,442.7,61.4
2026-03-23T08:54:00Z,22.58,74.6,450.0,58.6
2026-03-23T08:54:10Z,22.52,74.6,447.4,57.8
2026-03-23T08:54:20Z,22.53,74.72,441.5,61.1
2026-03-23T08:54:30Z,22.55,74.65,447.3,62.9
2026-03-23T08:54:40Z,22.59,74.76,454.8,65.3
2026-03-23T08:54:50Z,22.55,74.81,447.1,65.0
2026-03-23T08:55:00Z,22.52,74.72,454.4,66.9
2026-03-23T08:55:10Z,22.56,74.85,453.5,62.8
2026-03-23T08:55:20Z,22.61,74.69,451.2,65.3
2026-03-23T08:55:30Z,22.66,74.66,444.5,62.7
2026-03-23T08:55:40Z,22.64,74.6,439.9,59.5
2026-03-23T08:55:50Z,22.67,74.64,438.7,58.7
2026-03-23T08:56:00Z,22.71,74.71,444.6,55.1
2026-03-23T08:56:10Z,22.76,74.75,440.3,58.6
2026-03-23T08:56:20Z,22.81,74.73,440.8,59.7
2026-03-23T08:56:30Z,22.79,74.6,448.0,56.3
2026-03-23T08:56:40Z,22.77,74.6,439.6,57.5
2026-03-23T08:56:50Z,22.8,74.6,436.4,54.5
2026-03-23T08:57:00Z,22.79,74.63,434.4,58.3
2026-03-23T08:57:10Z,22.78,74.71,429.4,61.6
2026-03-23T08:57:20Z,22.74,74.6,436.8,62.8
2026-03-23T08:57:30Z,22.74,74.6,432.7,63.6
2026-03-23T08:57:40Z,22.77,74.72,432.5,59.5
2026-03-23T08:57:50Z,22.71,74.64,435.3,61.7
2026-03-23T08:58:00Z,22.76,74.6,432.7,62.2
2026-03-23T08:58:10Z,22.75,74.6,428.9,61.6
2026-03-23T08:58:20Z,22.75,74.76,435.4,61.2
2026-03-23T08:58:30Z,22.69,74.67,439.0,62.6
2026-03-23T08:58:40Z,22.69,74.71,439.1,60.6
2026-03-23T08:58:50Z,22.73,74.6,435.7,57.7
2026-03-23T08:59:00Z,22.78,74.6,441.8,57.4
2026-03-23T08:59:10Z,22.74,74.72,440.0,54.9
2026-03-23T08:59:20Z,22.68,74.6,438.5,53.6
2026-03-23T08:59:30Z,22.68,74.6,445.1,54.3
2026-03-23T08:59:40Z,22.66,74.62,441.0,55.0
2026-03-23T08:59:50Z,22.71,74.6,439.1,57.3
2026-03-23T09:00:00Z,22.67,74.68,443.9,57.5
